fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.7,0.42,0.1,1.7,0.079,15.0,66.0,0.99602,3.33,0.55,9.5
6.6,0.55,0.18,2.2,0.084,10.0,24.0,0.99605,3.38,0.48,9.5
6.7,0.87,0.01,1.5,0.06,15.0,30.0,0.99604,3.56,0.54,10.0
7.6,0.39,0.25,6.2,0.083,20.0,28.0,0.99812,3.31,1.02,9.4
7.1,0.77,0.22,5.9,0.098,10.0,29.0,0.9969,3.39,0.62,11.5
12.6,0.22,0.82,2.3,0.12,37.0,93.0,0.99894,3.15,1.08,9.8
7.1,0.41,0.28,1.9,0.078,30.0,67.0,0.99604,3.44,0.56,10.0
7.2,0.36,0.26,1.9,0.243,31.0,101.0,0.99584,3.13,0.74,9.2
7.6,0.5,0.25,1.6,0.103,33.0,137.0,0.99595,3.31,0.7,9.6
7.1,0.79,0.08,3.2,0.125,23.0,97.0,0.99801,3.31,0.94,9.5
7.5,0.67,0.07,2.0,0.09,31.0,61.0,0.99598,3.4,0.59,10.2
10.4,0.54,0.33,8.0,0.086,54.0,125.0,1.00215,3.11,0.73,9.4
8.2,0.68,0.11,2.1,0.096,5.0,22.0,0.99606,3.31,0.6,10.1
8.4,0.36,0.07,2.0,0.073,11.0,17.0,0.99727,3.13,0.58,9.6
12.7,0.19,0.81,5.7,0.075,5.0,11.0,0.99705,3.18,1.34,14.1
9.0,0.78,0.2,2.1,0.078,20.0,57.0,0.99802,3.42,0.5,9.9
9.2,0.53,0.48,2.5,0.195,8.0,23.0,0.99708,3.21,0.64,9.5
8.4,0.48,0.16,1.9,0.059,11.0,22.0,0.99592,3.3,0.63,11.3
5.9,0.63,0.01,2.1,0.069,4.0,12.0,0.99502,3.37,0.58,10.1
7.8,0.49,0.19,1.5,0.056,7.0,40.0,0.99597,3.31,0.43,10.8
7.4,0.64,0.11,1.7,0.073,24.0,56.0,0.99513,3.27,0.69,10.4
6.8,0.43,0.32,3.2,0.06,22.0,96.0,0.99595,3.41,0.53,9.7
8.9,0.53,0.41,1.7,0.074,15.0,37.0,0.99603,3.22,0.61,9.9
5.8,0.65,0.0,1.7,0.072,15.0,45.0,0.99407,3.66,0.76,11.8
10.2,0.61,0.29,1.9,0.078,29.0,109.0,1.00001,3.13,0.59,8.9
9.1,0.54,0.49,2.6,0.162,10.0,91.0,0.99692,3.13,0.91,10.8
12.3,0.3,0.68,10.9,0.076,10.0,55.0,1.00001,3.1,0.73,10.5
10.5,0.38,0.25,1.7,0.077,29.0,66.0,0.99491,3.11,0.58,11.7
6.9,0.49,0.02,2.0,0.075,9.0,12.0,0.99605,3.4,0.57,9.9
10.8,0.62,0.3,2.1,0.084,6.0,16.0,0.99783,3.3,0.73,10.2
7.6,0.4,0.47,1.8,0.091,10.0,44.0,0.99485,3.29,1.98,12.4
8.1,0.62,0.03,2.2,0.084,14.0,25.0,0.99703,3.34,0.62,9.8
9.2,0.35,0.18,1.8,0.073,3.0,9.0,0.99587,3.36,0.66,12.2
7.8,0.49,0.48,2.2,0.084,11.0,56.0,0.99698,3.35,0.62,10.0
10.0,0.34,0.49,1.9,0.104,4.0,65.0,0.99797,3.1,0.72,9.0
8.3,0.51,0.44,2.0,0.08,6.0,47.0,0.99783,3.18,0.74,9.7
6.7,0.78,0.02,1.9,0.043,6.0,11.0,0.99404,3.61,0.53,12.7
5.3,0.54,0.02,2.6,0.075,1.0,16.0,0.99511,3.56,0.56,10.4
9.0,0.31,0.76,2.3,0.117,19.0,47.0,0.99694,3.19,0.56,9.8
7.2,0.55,0.02,1.9,0.059,5.0,12.0,0.9949,3.35,0.56,10.7
10.1,0.26,0.47,2.0,0.091,12.0,38.0,0.99798,2.89,0.8,9.5
8.9,0.33,0.49,2.0,0.085,26.0,51.0,0.99797,3.34,0.69,9.5
8.8,0.62,0.31,1.7,0.074,9.0,23.0,0.99584,3.13,0.51,9.5
7.1,0.36,0.24,2.2,0.115,5.0,21.0,0.9962,3.34,0.77,10.0
6.5,0.47,0.17,4.0,0.076,11.0,70.0,0.99584,3.35,0.58,10.0
6.8,0.6,0.26,2.6,0.076,31.0,85.0,0.99495,3.41,0.51,11.9
6.5,0.34,0.33,2.5,0.103,24.0,89.0,0.99507,3.4,1.56,11.5
10.6,0.34,0.4,2.5,0.067,7.0,58.0,0.99704,3.3,0.77,11.3
8.1,0.49,0.23,2.3,0.105,23.0,36.0,0.99892,3.25,0.63,9.3
8.1,0.57,0.24,2.0,0.073,21.0,45.0,0.99814,3.23,0.54,8.8
6.8,0.76,0.06,2.0,0.087,19.0,22.0,0.99611,3.55,0.59,9.6
7.2,0.31,0.46,1.7,0.083,6.0,16.0,0.9914,3.29,0.56,12.7
8.7,0.38,0.45,15.2,0.082,41.0,88.0,0.99975,3.34,0.63,9.9
7.7,0.63,0.3,2.9,0.09,14.0,54.0,0.99609,3.38,0.77,12.0
11.3,0.38,0.21,2.7,0.093,10.0,28.0,0.99998,3.23,0.65,9.1
