fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.9,0.58,0.12,2.6,0.082,6.0,54.0,0.99715,3.29,0.64,9.1
8.1,0.69,0.49,3.1,0.097,12.0,58.0,0.99903,3.31,0.57,9.0
8.9,0.54,0.23,3.0,0.072,13.0,34.0,0.99702,3.3,0.73,10.0
8.9,0.52,0.33,2.9,0.081,20.0,79.0,0.997,3.25,0.6,10.2
7.5,0.61,0.17,2.5,0.079,5.0,20.0,0.99612,3.38,0.55,9.6
9.1,0.43,0.42,2.1,0.079,9.0,17.0,0.99708,3.23,0.66,10.2
7.2,0.35,0.57,2.1,0.102,41.0,147.0,0.99586,3.27,0.63,10.8
9.0,0.4,0.25,1.6,0.089,11.0,29.0,0.99598,3.05,0.82,9.9
9.9,0.41,0.41,2.7,0.09,24.0,46.0,0.9982,3.33,0.67,9.7
10.8,0.35,0.56,2.3,0.052,25.0,14.0,0.99513,3.26,0.65,13.7
8.1,0.2,0.56,2.4,0.078,16.0,52.0,0.996,3.07,1.42,11.5
6.5,0.52,0.06,2.8,0.045,12.0,14.0,0.99487,3.5,0.53,11.3
7.0,0.65,0.14,2.6,0.078,10.0,34.0,0.99615,3.21,0.61,9.5
8.0,0.49,0.01,1.9,0.097,12.0,20.0,0.99688,3.34,0.74,9.7
8.7,0.82,0.32,12.6,0.076,39.0,89.0,0.99903,3.38,0.55,10.1
9.9,0.36,0.63,1.8,0.407,22.0,57.0,0.99619,3.06,0.82,9.8
10.6,0.85,0.3,1.9,0.076,9.0,18.0,0.99622,3.4,0.6,11.6
9.6,0.31,0.33,1.8,0.108,10.0,7.0,0.99799,3.26,0.55,9.4
8.9,0.57,0.53,2.0,0.088,7.0,13.0,0.99713,3.35,0.7,10.7
7.1,0.38,0.25,3.1,0.115,30.0,66.0,0.99625,3.34,0.59,9.7
6.4,0.56,0.3,2.8,0.072,17.0,38.0,0.99522,3.58,0.65,14.3
10.5,0.5,0.5,2.2,0.068,27.0,110.0,0.9972,3.21,0.79,11.2
6.3,0.63,0.02,2.8,0.094,37.0,51.0,0.99505,3.55,0.57,10.0
9.0,0.4,0.58,2.6,0.089,11.0,92.0,0.99788,3.16,0.6,9.6
6.8,0.75,0.0,2.0,0.079,17.0,25.0,0.99612,3.38,0.57,9.5
8.8,0.38,0.53,2.4,0.098,34.0,134.0,0.99811,3.24,0.9,9.6
6.5,0.62,0.08,2.5,0.077,10.0,47.0,0.9941,3.54,0.56,12.3
9.0,0.59,0.08,2.7,0.079,9.0,17.0,0.99708,3.15,0.83,11.1
8.8,0.44,0.32,2.7,0.147,10.0,17.0,0.99989,3.13,0.59,9.0
6.2,0.81,0.05,1.9,0.115,34.0,88.0,0.995,3.65,0.74,11.4
11.0,0.51,0.37,2.3,0.097,3.0,11.0,1.00008,3.17,0.96,10.0
7.8,0.41,0.26,13.8,0.159,22.0,40.0,0.998,3.31,0.57,9.9
10.8,0.24,0.64,4.9,0.074,39.0,67.0,0.99808,3.16,0.66,10.0
9.3,0.63,0.27,1.7,0.086,13.0,33.0,0.99912,3.15,0.45,8.7
9.3,0.33,0.32,2.8,0.081,19.0,62.0,0.99703,3.16,0.79,9.6
5.3,0.54,0.09,2.3,0.094,5.0,24.0,0.99512,3.38,0.74,9.6
15.8,0.15,0.81,2.2,0.061,7.0,28.0,1.00008,3.2,1.05,10.9
10.3,0.53,0.3,2.1,0.069,11.0,21.0,0.99611,3.26,0.65,11.5
11.1,0.41,0.48,2.7,0.077,14.0,10.0,0.99797,3.05,0.54,9.4
6.7,0.46,0.07,2.5,0.078,5.0,17.0,0.99598,3.4,0.59,10.2
9.5,0.27,0.49,4.4,0.108,28.0,80.0,1.00008,3.4,0.77,9.5
7.6,1.58,0.0,1.9,0.052,12.0,18.0,0.99611,3.28,0.53,10.0
7.4,0.51,0.19,2.3,0.077,24.0,100.0,0.99594,3.27,0.72,9.6
5.5,0.64,0.03,1.8,0.071,9.0,20.0,0.9949,3.46,0.55,9.5
6.3,0.74,0.01,2.2,0.051,10.0,44.0,0.99792,3.4,0.51,9.0
7.1,0.68,0.02,2.2,0.069,31.0,46.0,0.99596,3.5,0.48,10.6
5.8,0.41,0.11,1.7,0.069,20.0,36.0,0.99424,3.57,0.65,11.6
8.5,0.78,0.3,2.1,0.146,14.0,39.0,0.99786,3.37,0.73,11.2
10.3,0.56,0.24,2.1,0.078,18.0,59.0,0.99804,3.22,0.71,9.5
11.8,0.21,0.75,2.4,0.112,16.0,55.0,0.99819,3.16,0.8,11.0
6.7,0.57,0.23,2.9,0.088,14.0,73.0,0.99589,3.54,0.61,10.3
6.6,0.58,0.08,6.2,0.063,20.0,33.0,0.99588,3.66,0.47,12.8
8.7,0.5,0.4,1.8,0.176,35.0,85.0,0.99998,3.25,0.86,9.3
7.3,0.33,0.07,6.0,0.061,17.0,20.0,0.99705,3.37,0.56,10.1
6.7,0.54,0.31,2.5,0.084,19.0,50.0,0.9972,3.39,0.67,9.4
