age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
51,147182,6,0,0,45,Separated,Unmarried,Male,Exec-managerial,HS-grad,Self-emp-not-inc,United-States,White
50,39802,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
39,223729,14,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Doctorate,Private,United-States,White
30,101497,5,0,0,40,Never-married,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
32,147160,13,0,0,49,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Self-emp-inc,El-Salvador,White
28,51481,14,0,0,75,Married-civ-spouse,Husband,Male,Craft-repair,Masters,Private,United-States,White
43,218012,10,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,Bachelors,Private,United-States,White
38,142792,5,0,0,40,Never-married,Other-relative,Female,Prof-specialty,Some-college,Private,United-States,White
31,118141,10,0,0,40,Never-married,Unmarried,Male,Exec-managerial,Bachelors,Local-gov,United-States,Black
29,153107,12,3103,0,40,Married-civ-spouse,Husband,Male,Other-service,Some-college,Private,United-States,White
17,260854,13,0,0,54,Never-married,Not-in-family,Male,Sales,12th,Private,United-States,White
29,208308,9,0,0,60,Never-married,Unmarried,Female,Exec-managerial,Some-college,Private,United-States,White
25,97058,13,0,0,60,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Self-emp-inc,United-States,White
23,104253,14,0,0,40,Never-married,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
36,118928,9,0,0,40,Never-married,Own-child,Male,Protective-serv,Some-college,Private,United-States,White
27,448013,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
34,102049,10,0,0,40,Divorced,Not-in-family,Female,Craft-repair,11th,Private,El-Salvador,White
28,111482,13,0,0,40,Separated,Not-in-family,Male,Adm-clerical,HS-grad,Private,United-States,White
47,487016,15,0,0,40,Separated,Not-in-family,Female,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
58,418640,14,0,0,40,Married-civ-spouse,Other-relative,Male,Protective-serv,HS-grad,Private,United-States,White
27,314567,10,0,0,20,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
20,172711,9,0,0,20,Never-married,Own-child,Male,Protective-serv,Some-college,Private,Mexico,White
19,88889,7,0,0,26,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
78,141175,9,0,0,54,Widowed,Not-in-family,Female,Machine-op-inspct,HS-grad,Self-emp-not-inc,United-States,White
33,363656,10,0,0,20,Married-civ-spouse,Wife,Female,Exec-managerial,Bachelors,Private,United-States,White
17,109362,4,0,0,40,Never-married,Not-in-family,Female,Other-service,9th,Private,United-States,White
59,194843,10,0,0,37,Never-married,Not-in-family,Male,Machine-op-inspct,Prof-school,Private,United-States,White
24,150129,13,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
41,226751,9,0,0,64,Separated,Other-relative,Female,Sales,HS-grad,Private,United-States,Asian-Pac-Islander
34,157976,11,0,0,20,Never-married,Own-child,Female,Sales,Some-college,Private,United-States,Asian-Pac-Islander
17,252036,9,0,0,40,Never-married,Other-relative,Female,Other-service,11th,Private,United-States,White
25,191392,9,0,0,60,Never-married,Not-in-family,Male,Other-service,10th,Private,United-States,White
47,199789,14,14919,0,10,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Self-emp-not-inc,United-States,White
39,223489,6,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Local-gov,United-States,Black
46,73508,10,0,0,60,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
75,126759,7,0,0,49,Widowed,Unmarried,Female,Exec-managerial,HS-grad,Private,United-States,White
24,396449,5,0,0,49,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
50,156207,13,0,1613,53,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
46,153449,9,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
44,95062,10,0,0,40,Never-married,Not-in-family,Female,Other-service,Masters,Private,United-States,White
24,38398,15,0,0,46,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
37,120804,15,0,0,40,Divorced,Unmarried,Female,Adm-clerical,Some-college,Private,United-States,White
19,286064,9,0,0,24,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
35,194152,12,0,0,52,Divorced,Not-in-family,Female,Adm-clerical,Masters,Self-emp-inc,United-States,White
73,243073,13,0,0,40,Widowed,Unmarried,Female,Other-service,9th,Private,Columbia,White
50,167971,9,0,0,51,Never-married,Own-child,Male,Farming-fishing,HS-grad,Federal-gov,United-States,Black
49,201485,5,0,0,37,Widowed,Own-child,Male,Prof-specialty,Masters,Private,United-States,White
72,178984,9,0,0,53,Widowed,Unmarried,Female,Adm-clerical,9th,Federal-gov,United-States,White
36,59279,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
24,345994,9,0,0,45,Never-married,Own-child,Male,Handlers-cleaners,11th,Private,United-States,White
25,161881,9,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Assoc-voc,Private,United-States,White
45,230337,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Self-emp-not-inc,United-States,White
45,134044,3,0,0,47,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Private,United-States,White
56,164705,9,0,0,45,Married-civ-spouse,Other-relative,Female,Sales,Some-college,Private,United-States,White
26,356025,13,0,0,40,Never-married,Own-child,Male,Tech-support,HS-grad,Private,United-States,White
41,271678,5,0,0,40,Never-married,Not-in-family,Female,Other-service,Bachelors,Local-gov,United-States,White
47,162049,9,0,0,20,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Federal-gov,United-States,White
23,174984,9,0,0,35,Never-married,Unmarried,Female,Other-service,Some-college,Private,United-States,White
27,195862,7,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,Black
67,164329,10,0,0,64,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
25,128604,9,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Masters,Private,United-States,White
24,346645,9,0,0,28,Married-civ-spouse,Husband,Male,Handlers-cleaners,5th-6th,Private,United-States,White
48,111224,9,0,1721,40,Married-civ-spouse,Wife,Female,Adm-clerical,Some-college,Private,United-States,White
29,184663,12,0,0,40,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
44,138283,13,0,0,53,Never-married,Own-child,Male,Craft-repair,Bachelors,Private,United-States,White
31,116038,10,0,0,48,Married-civ-spouse,Wife,Female,Other-service,Some-college,Self-emp-not-inc,United-States,White
42,179215,10,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
34,176911,10,0,0,25,Never-married,Own-child,Male,Craft-repair,HS-grad,Private,United-States,White
29,171557,10,0,0,31,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
31,286968,10,0,0,40,Never-married,Own-child,Male,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
42,46277,9,0,0,52,Divorced,Own-child,Male,Craft-repair,HS-grad,Private,United-States,White
33,336995,14,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
41,184907,9,0,0,53,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
34,222517,13,0,0,36,Never-married,Not-in-family,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,White
50,392551,10,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
44,292209,9,0,0,44,Never-married,Not-in-family,Female,Other-service,Masters,Private,United-States,White
21,155146,13,0,0,40,Separated,Own-child,Male,Prof-specialty,11th,Private,United-States,White
45,241198,10,0,0,51,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
41,256852,10,0,0,35,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Self-emp-not-inc,United-States,White
54,342026,13,0,0,40,Divorced,Not-in-family,Male,Farming-fishing,Some-college,Private,United-States,White
55,172896,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Local-gov,United-States,White
21,204936,11,0,0,40,Never-married,Other-relative,Female,Adm-clerical,Some-college,Private,Philippines,Asian-Pac-Islander
41,166112,11,0,0,19,Married-civ-spouse,Own-child,Male,Farming-fishing,Assoc-voc,Private,United-States,White
22,238623,10,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
23,254150,13,0,0,23,Separated,Other-relative,Male,Prof-specialty,7th-8th,Private,United-States,White
45,351373,13,0,0,20,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
68,116411,13,0,0,37,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
28,54104,14,0,0,45,Divorced,Unmarried,Female,Exec-managerial,Assoc-acdm,Private,United-States,White
58,161194,4,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Some-college,Self-emp-inc,United-States,White
28,155312,13,0,0,40,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
54,216882,13,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,7th-8th,Self-emp-not-inc,United-States,White
20,26947,9,0,0,34,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
47,65805,9,0,0,47,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-acdm,Private,United-States,White
19,307571,11,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,12th,Private,United-States,White
40,109557,10,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
51,170848,13,0,0,54,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
38,276571,9,0,0,27,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
47,163694,10,0,0,40,Separated,Not-in-family,Male,Craft-repair,Preschool,Self-emp-not-inc,United-States,White
46,265381,8,0,0,12,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Private,United-States,White
52,104597,9,0,0,40,Widowed,Not-in-family,Male,Prof-specialty,Bachelors,Private,United-States,White
20,112468,8,0,0,9,Never-married,Not-in-family,Female,Tech-support,10th,Private,United-States,White
23,41442,10,0,0,40,Married-civ-spouse,Husband,Male,Other-service,10th,Local-gov,United-States,White
31,40552,13,3797,0,40,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Self-emp-not-inc,United-States,Black
38,32872,15,0,0,40,Never-married,Not-in-family,Male,Handlers-cleaners,HS-grad,Private,United-States,White
22,236291,9,0,0,12,Never-married,Not-in-family,Female,Other-service,Some-college,Private,United-States,White
66,811470,10,0,0,20,Widowed,Unmarried,Female,Adm-clerical,Some-college,Private,United-States,White
42,80809,13,0,0,85,Married-civ-spouse,Husband,Male,Craft-repair,9th,Private,Philippines,Asian-Pac-Islander
50,164153,11,0,0,40,Divorced,Not-in-family,Female,Adm-clerical,Prof-school,Private,United-States,White
41,121177,10,0,0,35,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Local-gov,United-States,White
27,70658,9,0,0,20,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
55,216571,5,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,5th-6th,Self-emp-inc,United-States,Black
41,209708,6,0,1867,27,Married-civ-spouse,Husband,Male,Other-service,11th,Private,China,Black
39,122502,9,0,0,35,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Federal-gov,United-States,White
46,208715,10,0,0,49,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
31,65287,13,0,0,40,Divorced,Not-in-family,Male,Transport-moving,Bachelors,Private,United-States,Black
20,49223,9,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,11th,Private,United-States,White
29,198350,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,11th,Federal-gov,Canada,White
28,166332,10,0,0,40,Never-married,Unmarried,Female,Machine-op-inspct,Bachelors,Self-emp-not-inc,United-States,White
29,120818,10,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Self-emp-not-inc,United-States,White
59,49558,9,0,0,95,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Self-emp-inc,United-States,White
47,229700,10,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Federal-gov,United-States,White
29,279729,7,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
34,145964,15,2889,0,40,Divorced,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
45,69699,9,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Bachelors,Private,United-States,White
59,148341,10,0,0,40,Divorced,Not-in-family,Male,Other-service,7th-8th,State-gov,United-States,White
34,194620,13,0,0,46,Never-married,Not-in-family,Male,Other-service,Some-college,Private,United-States,White
22,216530,9,0,0,48,Never-married,Own-child,Female,Adm-clerical,Assoc-acdm,Private,United-States,White
51,331487,9,0,0,45,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,White
74,254363,11,0,0,68,Married-civ-spouse,Husband,Male,Machine-op-inspct,9th,Private,United-States,White
35,160051,7,0,0,40,Divorced,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
26,320971,9,0,1883,20,Married-civ-spouse,Husband,Male,Protective-serv,Some-college,Private,United-States,White
37,284689,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Federal-gov,United-States,White
60,118174,10,0,0,40,Married-civ-spouse,Not-in-family,Male,Craft-repair,Some-college,Self-emp-not-inc,United-States,White
18,89104,13,0,0,40,Never-married,Own-child,Female,Other-service,Some-college,Private,El-Salvador,White
37,168058,13,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-acdm,Private,England,White
35,107963,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
47,137649,9,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
44,220542,6,0,0,70,Widowed,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
26,195674,9,0,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
29,264366,14,0,0,40,Divorced,Unmarried,Female,Sales,HS-grad,Private,United-States,White
24,322793,9,0,0,16,Married-civ-spouse,Husband,Male,Machine-op-inspct,10th,Private,United-States,White
49,183645,13,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
32,142573,11,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,Cuba,White
35,250525,11,0,0,46,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
49,253963,9,0,0,60,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Local-gov,United-States,White
54,336653,8,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
22,477531,13,0,0,71,Never-married,Not-in-family,Female,Exec-managerial,Bachelors,Private,United-States,White
25,167075,13,0,0,49,Never-married,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
47,203179,11,0,0,49,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Private,United-States,White
24,252320,13,0,2508,36,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,State-gov,Iran,White
37,86640,10,0,0,51,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,United-States,White
48,147138,13,0,0,71,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Local-gov,United-States,White
18,239251,14,0,0,24,Married-civ-spouse,Husband,Male,Machine-op-inspct,11th,Private,United-States,White
36,519768,10,0,0,40,Divorced,Other-relative,Male,Machine-op-inspct,7th-8th,Private,United-States,White
45,199652,13,0,1916,46,Married-civ-spouse,Husband,Male,Farming-fishing,10th,Self-emp-not-inc,United-States,White
39,146281,10,0,0,86,Married-civ-spouse,Husband,Male,Other-service,Masters,Private,United-States,White
19,85561,13,0,0,36,Never-married,Not-in-family,Male,Prof-specialty,Bachelors,Private,United-States,White
22,173676,9,4790,0,51,Never-married,Own-child,Female,Adm-clerical,Assoc-voc,Private,United-States,White
62,197226,9,0,1889,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Local-gov,United-States,White
39,330019,9,0,0,40,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,Black
55,176919,4,0,0,45,Widowed,Not-in-family,Male,Transport-moving,Some-college,Private,United-States,White
48,205627,9,0,0,40,Divorced,Unmarried,Male,Craft-repair,10th,Private,United-States,White
25,210010,3,0,0,37,Never-married,Not-in-family,Male,Sales,Masters,Federal-gov,United-States,White
43,179536,9,0,0,45,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Federal-gov,United-States,White
24,445150,9,0,0,27,Never-married,Not-in-family,Female,Other-service,Assoc-voc,Private,United-States,White
30,48424,10,0,0,40,Divorced,Unmarried,Female,Adm-clerical,Bachelors,Private,United-States,Black
40,330554,9,0,0,20,Married-civ-spouse,Own-child,Male,Exec-managerial,Bachelors,Private,United-States,White
46,364576,9,0,0,67,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,Puerto-Rico,White
35,130326,13,0,0,67,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Self-emp-inc,United-States,White
